id,si,gu,dong,bunji,mainBun,subBun,yearSold,daySold,salesPrice
1388,서울특별시,동대문구,제기동,120-10,120,10,201801,1~10,23000
1391,서울특별시,동대문구,청량리동,235-1,235,1,201801,1~10,60000
1392,서울특별시,동대문구,청량리동,235-1,235,1,201801,1~10,63000
1393,서울특별시,동대문구,청량리동,235-1,235,1,201801,1~10,70000
1394,서울특별시,동대문구,청량리동,235-1,235,1,201801,11~20,81000
1395,서울특별시,동대문구,청량리동,235-1,235,1,201801,11~20,78000
1396,서울특별시,동대문구,청량리동,235-1,235,1,201801,11~20,73000
1397,서울특별시,동대문구,청량리동,235-1,235,1,201801,21~31,68000
1398,서울특별시,동대문구,청량리동,235-1,235,1,201801,21~31,87000
1399,서울특별시,동대문구,청량리동,235-1,235,1,201801,21~31,84000
1416,서울특별시,동대문구,청량리동,949,949,0,201801,21~31,41000
1420,서울특별시,동대문구,청량리동,60,60,0,201801,1~10,36300
1421,서울특별시,동대문구,청량리동,60,60,0,201801,1~10,49500
1422,서울특별시,동대문구,청량리동,60,60,0,201801,11~20,40000
1423,서울특별시,동대문구,청량리동,60,60,0,201801,11~20,55000
1424,서울특별시,동대문구,청량리동,60,60,0,201801,11~20,40000
1425,서울특별시,동대문구,청량리동,60,60,0,201801,21~31,39700
1434,서울특별시,동대문구,청량리동,234-2,234,2,201801,11~20,54000
1436,서울특별시,동대문구,청량리동,738,738,0,201801,11~20,60000
1437,서울특별시,동대문구,청량리동,738,738,0,201801,21~31,60000
1438,서울특별시,동대문구,청량리동,738,738,0,201801,21~31,60000
1439,서울특별시,동대문구,청량리동,738,738,0,201801,21~31,43000
1443,서울특별시,동대문구,청량리동,212,212,0,201801,11~20,46500
1452,서울특별시,동대문구,회기동,Mar-67,67,3,201801,1~10,25000
1456,서울특별시,동대문구,회기동,346-18,346,18,201801,1~10,25000
1466,서울특별시,동대문구,회기동,65,65,0,201801,11~20,32000
1467,서울특별시,동대문구,회기동,65,65,0,201801,11~20,44800
1468,서울특별시,동대문구,회기동,65,65,0,201801,11~20,43000
1469,서울특별시,동대문구,회기동,65,65,0,201801,11~20,37500
1492,서울특별시,동대문구,회기동,351,351,0,201801,11~20,56400
1493,서울특별시,동대문구,회기동,351,351,0,201801,11~20,71750
1494,서울특별시,동대문구,회기동,351,351,0,201801,11~20,59000
1495,서울특별시,동대문구,회기동,351,351,0,201801,21~31,59200
1496,서울특별시,동대문구,회기동,351,351,0,201801,21~31,60000
1515,서울특별시,동대문구,휘경동,366,366,0,201801,1~10,48000
1516,서울특별시,동대문구,휘경동,366,366,0,201801,11~20,49500
1517,서울특별시,동대문구,휘경동,366,366,0,201801,21~31,48900
1518,서울특별시,동대문구,휘경동,366,366,0,201801,21~31,48300
1519,서울특별시,동대문구,휘경동,366,366,0,201801,21~31,49500
1520,서울특별시,동대문구,휘경동,366,366,0,201801,21~31,48500
1521,서울특별시,동대문구,휘경동,366,366,0,201801,21~31,50000
1536,서울특별시,동대문구,휘경동,78,78,0,201801,21~31,36000
1545,서울특별시,동대문구,휘경동,109,109,0,201801,1~10,34500
1546,서울특별시,동대문구,휘경동,109,109,0,201801,11~20,41500
1547,서울특별시,동대문구,휘경동,109,109,0,201801,21~31,45000
1548,서울특별시,동대문구,휘경동,109,109,0,201801,21~31,39950
1552,서울특별시,동대문구,휘경동,368,368,0,201801,1~10,51000
1553,서울특별시,동대문구,휘경동,368,368,0,201801,11~20,52000
1554,서울특별시,동대문구,휘경동,368,368,0,201801,21~31,61500
1555,서울특별시,동대문구,휘경동,368,368,0,201801,21~31,48700
1556,서울특별시,동대문구,휘경동,368,368,0,201801,21~31,55000
1568,서울특별시,동대문구,휘경동,57,57,0,201801,1~10,44990
1569,서울특별시,동대문구,휘경동,57,57,0,201801,1~10,46000
1570,서울특별시,동대문구,휘경동,57,57,0,201801,1~10,53950
1571,서울특별시,동대문구,휘경동,57,57,0,201801,1~10,46900
1572,서울특별시,동대문구,휘경동,57,57,0,201801,1~10,40000
1573,서울특별시,동대문구,휘경동,57,57,0,201801,11~20,55950
1574,서울특별시,동대문구,휘경동,57,57,0,201801,11~20,52900
1575,서울특별시,동대문구,휘경동,57,57,0,201801,11~20,54000
1576,서울특별시,동대문구,휘경동,57,57,0,201801,11~20,45000
1577,서울특별시,동대문구,휘경동,57,57,0,201801,11~20,46500
1578,서울특별시,동대문구,휘경동,57,57,0,201801,11~20,48000
1579,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,47000
1580,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,45900
1581,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,47900
1582,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,54500
1583,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,54300
1584,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,45000
1585,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,51000
1586,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,54200
1587,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,48000
1588,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,54000
1623,서울특별시,동대문구,휘경동,57,57,0,201801,1~10,38000
1624,서울특별시,동대문구,휘경동,57,57,0,201801,11~20,28500
1625,서울특별시,동대문구,휘경동,57,57,0,201801,11~20,27700
1626,서울특별시,동대문구,휘경동,57,57,0,201801,11~20,39500
1627,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,41000
1628,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,26200
1629,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,27500
1630,서울특별시,동대문구,휘경동,57,57,0,201801,21~31,41000
1657,서울특별시,동대문구,휘경동,264-2,264,2,201801,1~10,43000
1661,서울특별시,동대문구,휘경동,365,365,0,201801,1~10,49000
1669,서울특별시,동대문구,휘경동,106,106,0,201801,11~20,35900
1670,서울특별시,동대문구,휘경동,106,106,0,201801,21~31,36800
1678,서울특별시,동대문구,휘경동,52,52,0,201801,1~10,33350
1679,서울특별시,동대문구,휘경동,52,52,0,201801,11~20,32500
1680,서울특별시,동대문구,휘경동,52,52,0,201801,11~20,34000
1689,서울특별시,동대문구,휘경동,367,367,0,201801,11~20,55000
1690,서울특별시,동대문구,휘경동,367,367,0,201801,21~31,57000
1700,서울특별시,성북구,길음동,1280,1280,0,201801,1~10,48600
1701,서울특별시,성북구,길음동,1280,1280,0,201801,1~10,47500
1702,서울특별시,성북구,길음동,1280,1280,0,201801,1~10,50000
1703,서울특별시,성북구,길음동,1280,1280,0,201801,11~20,47950
1704,서울특별시,성북구,길음동,1280,1280,0,201801,11~20,53300
1705,서울특별시,성북구,길음동,1280,1280,0,201801,11~20,48300
1706,서울특별시,성북구,길음동,1280,1280,0,201801,11~20,54500
1707,서울특별시,성북구,길음동,1280,1280,0,201801,11~20,54000
1708,서울특별시,성북구,길음동,1280,1280,0,201801,21~31,49500
1709,서울특별시,성북구,길음동,1280,1280,0,201801,21~31,47300
1710,서울특별시,성북구,길음동,1280,1280,0,201801,21~31,53000
1711,서울특별시,성북구,길음동,1280,1280,0,201801,21~31,53500
1712,서울특별시,성북구,길음동,1280,1280,0,201801,21~31,40000
1713,서울특별시,성북구,길음동,1280,1280,0,201801,21~31,49900
1714,서울특별시,성북구,길음동,1280,1280,0,201801,21~31,55000
1715,서울특별시,성북구,길음동,1280,1280,0,201801,21~31,48500
1716,서울특별시,성북구,길음동,1280,1280,0,201801,21~31,40500
1717,서울특별시,성북구,길음동,1280,1280,0,201801,21~31,52000
1811,서울특별시,성북구,길음동,1280-1,1280,1,201801,1~10,49000
1812,서울특별시,성북구,길음동,1280-1,1280,1,201801,11~20,41500
1813,서울특별시,성북구,길음동,1280-1,1280,1,201801,11~20,45000
1814,서울특별시,성북구,길음동,1280-1,1280,1,201801,11~20,48500
1815,서울특별시,성북구,길음동,1280-1,1280,1,201801,21~31,41500
1816,서울특별시,성북구,길음동,1280-1,1280,1,201801,21~31,38800
1817,서울특별시,성북구,길음동,1280-1,1280,1,201801,21~31,45300
1818,서울특별시,성북구,길음동,1280-1,1280,1,201801,21~31,49000
1856,서울특별시,성북구,길음동,1281,1281,0,201801,1~10,60000
1857,서울특별시,성북구,길음동,1281,1281,0,201801,1~10,45300
1858,서울특별시,성북구,길음동,1281,1281,0,201801,1~10,43400
1859,서울특별시,성북구,길음동,1281,1281,0,201801,1~10,69000
1860,서울특별시,성북구,길음동,1281,1281,0,201801,1~10,53400
1861,서울특별시,성북구,길음동,1281,1281,0,201801,1~10,62000
1862,서울특별시,성북구,길음동,1281,1281,0,201801,11~20,65000
1863,서울특별시,성북구,길음동,1281,1281,0,201801,11~20,44800
1864,서울특별시,성북구,길음동,1281,1281,0,201801,11~20,67000
1865,서울특별시,성북구,길음동,1281,1281,0,201801,11~20,44800
1866,서울특별시,성북구,길음동,1281,1281,0,201801,11~20,59500
1867,서울특별시,성북구,길음동,1281,1281,0,201801,21~31,54500
1868,서울특별시,성북구,길음동,1281,1281,0,201801,21~31,47000
1869,서울특별시,성북구,길음동,1281,1281,0,201801,21~31,42500
1870,서울특별시,성북구,길음동,1281,1281,0,201801,21~31,44300
1871,서울특별시,성북구,길음동,1281,1281,0,201801,21~31,56450
1912,서울특별시,성북구,길음동,1282,1282,0,201801,1~10,59700
1913,서울특별시,성북구,길음동,1282,1282,0,201801,1~10,61500
1914,서울특별시,성북구,길음동,1282,1282,0,201801,11~20,48000
1915,서울특별시,성북구,길음동,1282,1282,0,201801,11~20,63000
1916,서울특별시,성북구,길음동,1282,1282,0,201801,11~20,50800
1917,서울특별시,성북구,길음동,1282,1282,0,201801,11~20,49200
1918,서울특별시,성북구,길음동,1282,1282,0,201801,11~20,50000
1919,서울특별시,성북구,길음동,1282,1282,0,201801,11~20,67500
1920,서울특별시,성북구,길음동,1282,1282,0,201801,11~20,59800
1921,서울특별시,성북구,길음동,1282,1282,0,201801,11~20,57900
1922,서울특별시,성북구,길음동,1282,1282,0,201801,21~31,62500
1923,서울특별시,성북구,길음동,1282,1282,0,201801,21~31,49000
1924,서울특별시,성북구,길음동,1282,1282,0,201801,21~31,55500
1953,서울특별시,성북구,길음동,1283,1283,0,201801,1~10,65000
1954,서울특별시,성북구,길음동,1283,1283,0,201801,1~10,55000
1955,서울특별시,성북구,길음동,1283,1283,0,201801,1~10,65000
1956,서울특별시,성북구,길음동,1283,1283,0,201801,1~10,54000
1957,서울특별시,성북구,길음동,1283,1283,0,201801,11~20,49500
1958,서울특별시,성북구,길음동,1283,1283,0,201801,11~20,59500
1959,서울특별시,성북구,길음동,1283,1283,0,201801,11~20,56000
1960,서울특별시,성북구,길음동,1283,1283,0,201801,11~20,64600
1961,서울특별시,성북구,길음동,1283,1283,0,201801,11~20,63000
1962,서울특별시,성북구,길음동,1283,1283,0,201801,11~20,58500
1963,서울특별시,성북구,길음동,1283,1283,0,201801,11~20,62000
1964,서울특별시,성북구,길음동,1283,1283,0,201801,11~20,74800
1965,서울특별시,성북구,길음동,1283,1283,0,201801,11~20,60000
1966,서울특별시,성북구,길음동,1283,1283,0,201801,21~31,74000
1967,서울특별시,성북구,길음동,1283,1283,0,201801,21~31,71000
1968,서울특별시,성북구,길음동,1283,1283,0,201801,21~31,79000
1969,서울특별시,성북구,길음동,1283,1283,0,201801,21~31,77000
1970,서울특별시,성북구,길음동,1283,1283,0,201801,21~31,62000
2002,서울특별시,성북구,길음동,1285,1285,0,201801,1~10,64800
2003,서울특별시,성북구,길음동,1285,1285,0,201801,1~10,64000
2004,서울특별시,성북구,길음동,1285,1285,0,201801,1~10,62000
2005,서울특별시,성북구,길음동,1285,1285,0,201801,11~20,65000
2006,서울특별시,성북구,길음동,1285,1285,0,201801,11~20,52000
2007,서울특별시,성북구,길음동,1285,1285,0,201801,11~20,63000
2008,서울특별시,성북구,길음동,1285,1285,0,201801,11~20,50200
2009,서울특별시,성북구,길음동,1285,1285,0,201801,21~31,52300
2010,서울특별시,성북구,길음동,1285,1285,0,201801,21~31,51000
2011,서울특별시,성북구,길음동,1285,1285,0,201801,21~31,74500
2028,서울특별시,성북구,길음동,1284,1284,0,201801,1~10,76800
2029,서울특별시,성북구,길음동,1284,1284,0,201801,1~10,63500
2030,서울특별시,성북구,길음동,1284,1284,0,201801,1~10,48900
2031,서울특별시,성북구,길음동,1284,1284,0,201801,11~20,63200
2032,서울특별시,성북구,길음동,1284,1284,0,201801,11~20,55000
2033,서울특별시,성북구,길음동,1284,1284,0,201801,11~20,47800
2034,서울특별시,성북구,길음동,1284,1284,0,201801,11~20,52800
2035,서울특별시,성북구,길음동,1284,1284,0,201801,11~20,51000
2036,서울특별시,성북구,길음동,1284,1284,0,201801,11~20,60000
2037,서울특별시,성북구,길음동,1284,1284,0,201801,11~20,51000
2038,서울특별시,성북구,길음동,1284,1284,0,201801,11~20,57000
2039,서울특별시,성북구,길음동,1284,1284,0,201801,11~20,54300
2040,서울특별시,성북구,길음동,1284,1284,0,201801,11~20,64500
2041,서울특별시,성북구,길음동,1284,1284,0,201801,11~20,64700
2042,서울특별시,성북구,길음동,1284,1284,0,201801,21~31,58500
2043,서울특별시,성북구,길음동,1284,1284,0,201801,21~31,48000
2044,서울특별시,성북구,길음동,1284,1284,0,201801,21~31,51000
2045,서울특별시,성북구,길음동,1284,1284,0,201801,21~31,77000
2046,서울특별시,성북구,길음동,1284,1284,0,201801,21~31,48500
2047,서울특별시,성북구,길음동,1284,1284,0,201801,21~31,70000
2123,서울특별시,성북구,길음동,1286,1286,0,201801,1~10,53000
2124,서울특별시,성북구,길음동,1286,1286,0,201801,1~10,63500
2125,서울특별시,성북구,길음동,1286,1286,0,201801,1~10,62000
2126,서울특별시,성북구,길음동,1286,1286,0,201801,11~20,48500
2127,서울특별시,성북구,길음동,1286,1286,0,201801,11~20,65000
2128,서울특별시,성북구,길음동,1286,1286,0,201801,11~20,53000
2129,서울특별시,성북구,길음동,1286,1286,0,201801,11~20,62000
2130,서울특별시,성북구,길음동,1286,1286,0,201801,11~20,53000
2131,서울특별시,성북구,길음동,1286,1286,0,201801,21~31,63700
2132,서울특별시,성북구,길음동,1286,1286,0,201801,21~31,61000
2133,서울특별시,성북구,길음동,1286,1286,0,201801,21~31,50800
2185,서울특별시,성북구,길음동,1278,1278,0,201801,1~10,43000
